19:33:38.%f,84.07,5.46,-176.53,-2.00,-5.00,17.00
19:33:38.%f,81.64,4.75,-175.69,0.00,-11.00,15.00
19:33:38.%f,77.15,4.01,-175.67,-41.00,-1.00,-34.00
19:33:38.%f,73.77,4.51,-176.31,4.00,4.00,4.00
19:33:39.%f,70.84,4.26,-175.77,-13.00,-5.00,-12.00
19:33:39.%f,67.56,4.10,-175.77,-12.00,-2.00,0.00
19:33:39.%f,63.59,4.89,-175.64,-28.00,-2.00,-3.00
19:33:39.%f,60.28,5.22,-175.80,-42.00,-9.00,10.00
19:33:39.%f,57.33,4.97,-175.26,-23.00,-15.00,-31.00
19:33:39.%f,54.53,5.11,-175.56,-16.00,-8.00,-6.00
19:33:39.%f,52.66,5.06,-175.53,-15.00,-12.00,7.00
19:33:39.%f,50.26,5.01,-175.04,-9.00,-8.00,-8.00
19:33:39.%f,46.91,5.12,-175.54,-4.00,12.00,-15.00
19:33:40.%f,43.73,5.76,-175.70,-8.00,-2.00,-3.00
19:33:40.%f,40.35,6.02,-175.71,-31.00,1.00,-5.00
19:33:40.%f,36.99,6.60,-176.06,-36.00,3.00,7.00
19:33:40.%f,33.23,7.07,-176.05,-28.00,0.00,-27.00
19:33:40.%f,29.45,7.56,-176.60,-16.00,4.00,-13.00
19:33:40.%f,26.86,8.03,-176.68,-16.00,-4.00,9.00
19:33:40.%f,24.88,7.94,-176.05,-23.00,-16.00,8.00
19:33:40.%f,22.28,7.47,-176.12,-23.00,6.00,-3.00
19:33:40.%f,19.02,8.04,-176.35,-5.00,-6.00,2.00
19:33:41.%f,15.00,8.22,-176.03,-31.00,-8.00,-21.00
19:33:41.%f,10.62,8.96,-177.68,-27.00,21.00,-6.00
19:33:41.%f,7.22,9.64,-178.42,-16.00,-6.00,12.00
19:33:41.%f,3.39,9.47,-177.89,-38.00,-16.00,-17.00
19:33:41.%f,-1.95,9.39,-178.90,-39.00,24.00,-7.00
19:33:41.%f,-6.91,9.81,-179.81,-27.00,-13.00,15.00
19:33:41.%f,-11.84,9.84,179.97,-16.00,-21.00,47.00
19:33:41.%f,-16.65,9.41,178.29,-29.00,28.00,-17.00
19:33:41.%f,-20.12,9.00,178.03,-19.00,-18.00,-11.00
19:33:42.%f,-24.30,8.22,177.49,-35.00,-15.00,-2.00
19:33:42.%f,-29.01,7.53,176.33,-35.00,-9.00,-8.00
19:33:42.%f,-33.08,7.54,175.59,-15.00,-14.00,28.00
19:33:42.%f,-36.39,7.05,175.00,-20.00,5.00,3.00
19:33:42.%f,-39.25,6.34,175.07,-33.00,-9.00,0.00
19:33:42.%f,-42.99,4.82,174.33,-40.00,-1.00,-4.00
19:33:42.%f,-45.91,4.01,173.72,-37.00,-9.00,10.00
19:33:42.%f,-48.35,3.83,173.84,-14.00,-14.00,18.00
19:33:42.%f,-51.42,3.19,173.48,-32.00,-19.00,27.00
