13:48:36,00.00000,00.00000
13:49:25,13054.07419,3024.90234
13:49:29,13054.07406,3024.90236
13:49:33,13054.07407,3024.90245
13:49:49,13054.07316,3024.90274
13:49:53,13054.07310,3024.90275
13:49:57,13054.07300,3024.90264
13:50:01,13054.07281,3024.90279
13:50:04,00.00000,00.00000
13:50:08,00.00000,00.00000
13:50:12,00.00000,00.00000
13:50:16,00.00000,00.00000
13:50:20,00.00000,00.00000
13:50:24,00.00000,00.00000
13:50:28,00.00000,00.00000
13:50:32,00.00000,00.00000
13:50:36,00.00000,00.00000
13:50:40,00.00000,00.00000
13:50:44,00.00000,00.00000
13:50:48,00.00000,00.00000
13:50:52,00.00000,00.00000
13:50:56,00.00000,00.00000
13:51:00,00.00000,00.00000
13:51:05,13054.07242,3024.90150
13:51:08,00.00000,00.00000
13:51:15,13054.07271,3024.90218
13:51:19,13054.07296,3024.90241
13:51:23,13054.07332,3024.90249
13:51:27,13054.07360,3024.90243
13:51:31,13054.07343,3024.90264
13:51:35,13054.07343,3024.90270
13:51:39,13054.07366,3024.90280
13:51:43,13054.07332,3024.90302
13:51:47,13054.07299,3024.90301
13:51:51,13054.07280,3024.90304
13:51:55,13054.07251,3024.90315
13:51:59,13054.07219,3024.90313
13:52:02,00.00000,00.00000
13:52:06,00.00000,00.00000
13:52:10,00.00000,00.00000
13:52:14,00.00000,00.00000
13:52:18,00.00000,00.00000
13:52:24,00.00000,00.00000
13:52:28,00.00000,00.00000
13:52:32,00.00000,00.00000
13:52:36,00.00000,00.00000
13:52:40,00.00000,00.00000
13:52:44,00.00000,00.00000
13:52:48,00.00000,00.00000
13:52:52,00.00000,00.00000
13:52:56,00.00000,00.00000
13:53:00,00.00000,00.00000
13:53:05,13054.07031,3024.90289
13:53:09,13054.07039,3024.90274
13:53:13,13054.07039,3024.90276
13:53:17,13054.07045,3024.90280
13:53:21,13054.07053,3024.90282
13:53:25,13054.07050,3024.90289
13:53:29,00.00000,00.00000
13:53:32,00.00000,00.00000
13:53:36,00.00000,00.00000
13:53:40,00.00000,00.00000
13:53:44,00.00000,00.00000
13:53:49,00.00000,00.00000
14:04:09,13054.07225,3024.90017
14:04:56,13054.07230,3024.90017
14:05:19,13054.07228,3024.90010
14:05:23,13054.07217,3024.90015
14:05:27,00.00000,00.00000
14:05:31,00.00000,00.00000
14:05:35,00.00000,00.00000
14:05:39,00.00000,00.00000
14:05:43,00.00000,00.00000
14:05:47,13054.07306,3024.90001
14:05:51,00.00000,00.00000
14:06:02,130.90122,30.41501
14:06:06,130.90122,30.41501
14:06:10,00.00000,00.00000
14:06:14,130.90122,30.41502
14:06:18,130.90122,30.41502
14:06:22,130.90122,30.41502
14:06:26,130.90122,30.41502
14:06:30,130.90121,30.41503
14:06:34,130.90121,30.41503
14:06:38,130.90121,30.41503
14:06:42,130.90121,30.41503
14:06:45,00.00000,00.00000
14:06:49,00.00000,00.00000
14:06:53,00.00000,00.00000
14:06:57,00.00000,00.00000
14:07:01,00.00000,00.00000
14:07:05,00.00000,00.00000
14:07:09,00.00000,00.00000
14:07:13,00.00000,00.00000
14:07:17,00.00000,00.00000
14:07:21,00.00000,00.00000
14:07:26,130.90120,30.41502
14:07:30,00.00000,00.00000
14:07:34,00.00000,00.00000
14:07:38,00.00000,00.00000
14:07:42,00.00000,00.00000
14:07:46,00.00000,00.00000
14:07:50,00.00000,00.00000
14:07:54,00.00000,00.00000
14:07:58,00.00000,00.00000
14:08:02,00.00000,00.00000
14:08:06,00.00000,00.00000
14:08:10,00.00000,00.00000
14:08:14,130.90119,30.41502
14:08:18,00.00000,00.00000
14:08:22,00.00000,00.00000
14:08:26,00.00000,00.00000
14:08:30,00.00000,00.00000
14:09:38,130.90121,30.41503
14:09:42,00.00000,00.00000
14:09:46,00.00000,00.00000
14:09:50,130.90121,30.41503
14:10:10,00.00000,00.00000
14:10:35,130.90149,30.41503
14:10:39,130.90148,30.41502
14:10:43,130.90149,30.41502
14:10:47,130.90149,30.41502
14:10:51,130.90150,30.41501
14:10:55,130.90150,30.41502
14:10:59,130.90150,30.41502
14:11:03,130.90150,30.41502
14:11:07,130.90150,30.41502
14:11:11,130.90150,30.41502
14:11:15,130.90150,30.41503
14:11:19,130.90151,30.41502
14:11:23,130.90151,30.41502
14:11:47,00.00000,00.00000
14:11:51,00.00000,00.00000
14:11:55,00.00000,00.00000
14:11:59,00.00000,00.00000
14:12:03,00.00000,00.00000
14:12:07,00.00000,00.00000
14:12:11,00.00000,00.00000
14:12:15,00.00000,00.00000
14:12:19,130.90156,30.41518
14:12:23,00.00000,00.00000
14:12:27,00.00000,00.00000
14:12:31,00.00000,00.00000
14:12:35,00.00000,00.00000
14:12:39,00.00000,00.00000
14:12:43,00.00000,00.00000
14:12:47,00.00000,00.00000
14:12:51,00.00000,00.00000
14:12:55,00.00000,00.00000
14:12:59,00.00000,00.00000
14:13:03,00.00000,00.00000
14:13:07,00.00000,00.00000
14:13:11,00.00000,00.00000
14:13:15,00.00000,00.00000
14:13:19,130.90106,30.41530
14:13:23,00.00000,00.00000
14:13:27,00.00000,00.00000
14:13:31,00.00000,00.00000
14:13:35,00.00000,00.00000
14:13:39,00.00000,00.00000
14:13:43,00.00000,00.00000
14:13:47,00.00000,00.00000
14:13:51,00.00000,00.00000
14:13:55,00.00000,00.00000
14:13:59,00.00000,00.00000
14:14:03,00.00000,00.00000
14:14:07,130.90112,30.41506
14:14:11,00.00000,00.00000
14:14:15,00.00000,00.00000
14:14:19,00.00000,00.00000
14:14:23,130.90132,30.41504
14:14:27,00.00000,00.00000
14:14:31,130.90138,30.41503
14:14:35,130.90138,30.41503
14:14:39,130.90138,30.41503
14:14:43,130.90138,30.41503
14:14:47,130.90139,30.41503
14:14:51,130.90142,30.41503
14:14:55,00.00000,00.00000
14:14:59,00.00000,00.00000
14:15:03,00.00000,00.00000
14:15:07,00.00000,00.00000
14:15:11,00.00000,00.00000
14:15:19,00.00000,00.00000
14:15:23,00.00000,00.00000
14:15:27,00.00000,00.00000
14:15:31,00.00000,00.00000
14:15:35,00.00000,00.00000
14:15:39,00.00000,00.00000
14:15:43,130.90116,30.41526
14:15:47,00.00000,00.00000
14:15:51,130.90106,30.41533
14:15:55,00.00000,00.00000
16:07:04,00.00000,00.00000
16:07:08,00.00000,00.00000
16:07:44,00.00000,00.00000
16:07:48,00.00000,00.00000
16:10:10,130.90114,30.41509
16:10:14,130.90114,30.41509
16:10:18,130.90114,30.41508
16:10:22,130.90114,30.41508
16:10:26,130.90114,30.41507
16:10:29,00.00000,00.00000
16:11:42,00.00000,00.00000
16:11:46,00.00000,00.00000
16:11:50,00.00000,00.00000
16:11:53,00.00000,00.00000
16:11:58,130.90114,30.41510
16:15:05,130.90115,30.41511
16:15:09,130.90115,30.41511
16:15:13,130.90115,30.41512
16:15:16,00.00000,00.00000
16:15:20,130.90115,30.41511
16:15:24,00.00000,00.00000
16:23:16,00.00000,00.00000
16:23:20,130.90100,30.41500
16:23:24,130.90100,30.41499
16:23:28,130.90100,30.41499
16:23:32,130.90101,30.41499
16:23:36,130.90101,30.41499
16:23:40,130.90101,30.41498
16:23:44,130.90100,30.41496
16:23:48,130.90101,30.41496
16:46:29,00.00000,00.00000
16:46:34,13054.06179,00.00000
16:46:38,00.00000,00.00000
16:48:22,01.51502,00.50692
16:52:36,00.00000,00.00000
16:53:28,00.00000,00.00000
16:53:32,00.00000,00.00000
16:53:36,00.00000,00.00000
16:53:40,00.00000,00.00000
16:53:44,00.00000,00.00000
16:53:48,00.00000,00.00000
16:58:09,130.90108,30.41504
16:58:13,00.00000,00.00000
17:11:17,13054.06832,3024.90317
17:11:20,00.00000,00.00000
17:11:24,00.00000,00.00000
17:11:28,00.00000,00.00000
17:11:32,00.00000,00.00000
17:11:36,13054.06808,3024.90224
18:16:49,13054.06332,3024.90440
18:16:52,00.00000,00.00000
18:16:56,00.00000,00.00000
18:17:00,00.00000,00.00000
18:17:04,00.00000,00.00000
18:17:08,00.00000,00.00000
18:17:12,00.00000,00.00000
18:17:16,13054.06362,3024.90468
18:17:20,00.00000,00.00000
18:17:24,00.00000,00.00000
18:17:28,00.00000,00.00000
18:17:32,00.00000,00.00000
18:17:36,00.00000,00.00000
18:17:40,00.00000,00.00000
18:17:44,00.00000,00.00000
18:17:48,00.00000,00.00000
18:17:52,00.00000,00.00000
18:17:56,00.00000,00.00000
18:18:00,00.00000,00.00000
18:22:13,00.00000,00.00000
18:22:17,00.00000,00.00000
18:25:48,00.00000,00.00000
18:25:52,00.00000,00.00000
18:59:08,13054.06604,3024.90416
18:59:12,00.00000,00.00000
18:59:17,13054.07093,3024.90724
18:59:22,13054.07392,3024.90912
18:59:26,00.00000,00.00000
18:59:30,00.00000,00.00000
18:59:34,00.00000,00.00000
18:59:38,00.00000,00.00000
18:59:42,00.00000,00.00000
18:59:46,00.00000,00.00000
18:59:50,00.00000,00.00000
18:59:54,00.00000,00.00000
18:59:58,00.00000,00.00000
19:00:02,00.00000,00.00000
19:00:06,00.00000,00.00000
19:00:10,00.00000,00.00000
19:00:14,00.00000,00.00000
19:00:18,13054.09613,3024.92044
19:00:22,00.00000,00.00000
19:00:26,00.00000,00.00000
19:00:30,00.00000,00.00000
19:00:34,00.00000,00.00000
21:21:08,00.00000,00.00000
21:21:11,00.00000,00.00000
21:21:14,00.00000,00.00000
21:21:17,00.00000,00.00000
21:21:20,00.00000,00.00000
21:21:23,00.00000,00.00000
